baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000026496.11	2042.5648516559	1.64938752883696	0.0998370528501505	16.5207954536939	2.59946929174627e-61	2.15027597500345e-59
ENSMUSG00000031488.14	308.212219665997	2.67847657871132	0.162223569508792	16.5110198648794	3.05673592300654e-61	2.51636967354043e-59
ENSMUSG00000030849.18	1011.28517926702	-1.83027427462261	0.110867404537265	-16.5086779316405	3.17768659809058e-61	2.60342237411986e-59
ENSMUSG00000025586.17	602.023824540828	-1.91981080691776	0.116402813138482	-16.4928213945638	4.13196145223651e-61	3.36912266412599e-59
ENSMUSG00000032462.14	575.259002162945	2.04476477325314	0.123991934354955	16.4911111669533	4.25060017225798e-61	3.44943254737315e-59
ENSMUSG00000001552.14	3739.16803757247	2.20196032236265	0.133555251695314	16.4872612226892	4.53023780656605e-61	3.65902179065238e-59
ENSMUSG00000050106.17	182.140187469519	4.75974501391855	0.288754364823609	16.4837162438258	4.80390258131146e-61	3.86184149764301e-59
ENSMUSG00000006411.12	309.840467492113	7.26943973047704	0.441237938765556	16.4751012816682	5.53957120854558e-61	4.43243354223953e-59
ENSMUSG00000026205.8	175.067388395674	5.3581219035115	0.325536041544145	16.4593815114782	7.18306407484921e-61	5.7207258676113e-59
ENSMUSG00000046157.13	247.060401333785	2.86220261983214	0.17419514026898	16.4310130317788	1.14726253419444e-60	9.0947112838016e-59
ENSMUSG00000062151.13	710.369056303143	2.24855632956839	0.137274640713172	16.3799833522539	2.65815917500922e-60	2.09749583196696e-58
ENSMUSG00000000278.10	5103.69785197791	-1.36448817246498	0.0834095771332399	-16.3588909015246	3.75911844437311e-60	2.95263234509178e-58
ENSMUSG00000025408.15	698.129057300208	-1.80786127869935	0.110723855281851	-16.3276583361136	6.27468857188637e-60	4.90600421992741e-58
ENSMUSG00000039462.4	1698.3150928014	-1.92728141026704	0.118193782444918	-16.306115012143	8.92944641532475e-60	6.94995049861844e-58
ENSMUSG00000027832.5	707.287809072953	-2.13464087197605	0.131039671180631	-16.290035320934	1.16162121985153e-59	9.00019916177274e-58
ENSMUSG00000038879.8	223.891273704139	3.60266152968583	0.22125295351236	16.2829985882406	1.3032346414896e-59	1.00519309757777e-57
ENSMUSG00000027478.15	217.741357465492	3.34874659844803	0.20576103007977	16.2749311526569	1.48686631816383e-59	1.14168663524302e-57
ENSMUSG00000027463.14	202.724039081283	4.05691303256331	0.250127862984587	16.2193567088258	3.68029121027848e-59	2.81328689257136e-57
ENSMUSG00000038530.11	280.689916481628	-3.14840163910518	0.194156556180891	-16.2157884391598	3.90039931850707e-59	2.96829055692429e-57
ENSMUSG00000006386.15	434.163572567423	2.65940604509425	0.164171549544606	16.1989458738202	5.12988890934313e-59	3.88668530064966e-57
ENSMUSG00000041782.14	857.883122274527	9.74354812322959	0.602473962547806	16.1725630133874	7.87527651323042e-59	5.9404563760372e-57
ENSMUSG00000031402.12	2884.9847854214	-1.43264522875472	0.0886912242418874	-16.1531790884684	1.07856705535948e-58	8.10013319689488e-57
ENSMUSG00000006360.11	620.19672257979	2.0380274364706	0.126516674475603	16.1087654644575	2.21400002474489e-58	1.65547259492169e-56
ENSMUSG00000079037.9	5910.23209368777	-1.45692475883159	0.0905264505788124	-16.0939123263558	2.81474522490648e-58	2.09551662982929e-56
ENSMUSG00000031626.18	327.364195724054	-2.53576490611571	0.157602259932218	-16.0896481256442	3.01546279568891e-58	2.23522811474378e-56
ENSMUSG00000002831.14	267.797779568401	-2.9793559645839	0.185491441160457	-16.0619592254213	4.71422228533471e-58	3.47938052550803e-56
ENSMUSG00000052852.8	543.385781433491	2.03492229881243	0.126919925297334	16.0331192603938	7.50206182707051e-58	5.5132105006407e-56
ENSMUSG00000029816.10	1142.43159544775	-1.83433197835831	0.114733703576388	-15.9877343899828	1.55587324090651e-57	1.13851356854881e-55
ENSMUSG00000046591.10	342.631502263836	2.42589440719691	0.151858714223278	15.9746802783416	1.91835488687544e-57	1.39778683948801e-55
ENSMUSG00000055926.3	198.410453046511	3.12790280835547	0.196080916140005	15.9521021725648	2.75466159998307e-57	1.9986470583267e-55
ENSMUSG00000047250.13	2091.9200276302	1.57909387733818	0.0990135009624042	15.9482682865417	2.92906807349337e-57	2.11622078575641e-55
ENSMUSG00000003271.17	173.507498923491	5.12807334892333	0.321851317625629	15.9330506606414	3.73672878931364e-57	2.68840365795871e-55
ENSMUSG00000030792.8	604.7696344645	9.01636056685595	0.565963457666823	15.9309942094597	3.86167906111144e-57	2.76667491897118e-55
ENSMUSG00000041119.12	162.606378111277	3.90725048795334	0.245816936437848	15.8949604716974	6.86717638528421e-57	4.8994442185509e-55
ENSMUSG00000036304.14	384.55692712317	7.99510845150872	0.503376453307311	15.8829607522935	8.31586752828167e-57	5.90840662600693e-55
ENSMUSG00000035697.14	260.152182472998	4.04918364135252	0.254992993431727	15.8795878539959	8.77530997566687e-57	6.20907573195636e-55
ENSMUSG00000038296.14	558.273467799377	-2.06261804236553	0.130013364583246	-15.8646616751838	1.11315714557109e-56	7.8438641167135e-55
ENSMUSG00000047153.4	1000.10096779029	1.87918376639386	0.118661095172693	15.8365617952455	1.74082562142031e-56	1.22164578342541e-54
ENSMUSG00000073599.10	315.384377853593	2.77235616336371	0.175431798016319	15.8030425197251	2.96456413260905e-56	2.07192782214958e-54
ENSMUSG00000085057.7	181.129903528594	3.83354272206793	0.243846345096505	15.721140788683	1.08354994395589e-55	7.54212426437264e-54
ENSMUSG00000050069.3	1373.77533428175	-2.07211337016565	0.1319202070774	-15.7073235107182	1.34748898915696e-55	9.34131739325291e-54
ENSMUSG00000035498.10	312.647826938264	7.54331768875496	0.480569404807937	15.6966249063852	1.59505464790585e-55	1.10129519097144e-53
ENSMUSG00000022122.15	186.791477822093	-3.08996490187212	0.196967767838846	-15.6876677629826	1.83681126895633e-55	1.26312125937105e-53
ENSMUSG00000054702.14	191.390179317026	5.03041469006951	0.320734018968195	15.684069642043	1.94390390498433e-55	1.33141866260187e-53
ENSMUSG00000026259.14	403.744020122886	2.38767569160961	0.152239371572235	15.6836938234252	1.95544216474516e-55	1.33398550545543e-53
ENSMUSG00000022240.10	540.021778993817	1.89946591326585	0.121146723081519	15.6790531757735	2.10366622204548e-55	1.42940780635257e-53
ENSMUSG00000050022.16	206.000603393243	3.30240503221856	0.210710594794358	15.6727051880876	2.32470616967773e-55	1.57335746021311e-53
ENSMUSG00000042331.13	2672.28213960893	1.66850921973299	0.106513213855132	15.6648096451424	2.63216546810848e-55	1.77443186261502e-53
ENSMUSG00000030110.13	363.389914268853	3.02208993610121	0.193075542021646	15.6523705926585	3.20071090772227e-55	2.1492459950168e-53
ENSMUSG00000042589.18	154.382782371339	5.17335128981177	0.330590280292985	15.648830586389	3.38380409162502e-55	2.26331552581622e-53
ENSMUSG00000049858.8	1079.67712099838	1.65535958897565	0.105953696407333	15.623424619484	5.04230483096102e-55	3.35950916811461e-53
ENSMUSG00000074199.7	521.780632519719	8.80190125399873	0.564572137593184	15.5903925608549	8.46120057634422e-55	5.61554796390473e-53
ENSMUSG00000021186.9	4729.02254918081	-1.69807743170461	0.109031360785184	-15.5742111212406	1.08989365387759e-54	7.20550155804861e-53
ENSMUSG00000050199.13	1345.13748552054	-1.5595560501187	0.100168455701092	-15.5693330720052	1.17627272006037e-54	7.74666068676678e-53
ENSMUSG00000035407.8	223.955314701746	2.7384596467522	0.175907457755612	15.5676153910241	1.20828480571072e-54	7.9269964475803e-53
ENSMUSG00000027952.16	686.062567857262	2.38169962172001	0.153096181480161	15.5568845590616	1.42886681017243e-54	9.33835358419178e-53
ENSMUSG00000024087.4	4485.63267749144	-1.43910741757809	0.0925442880309195	-15.5504726244939	1.57936009976302e-54	1.02826551286092e-52
ENSMUSG00000020646.17	654.215115974419	2.60778561144628	0.168839885622843	15.4453173302403	8.11273680969844e-54	5.26190880274494e-52
ENSMUSG00000043068.6	149.948167624399	4.54550949060364	0.295116105986052	15.4024446595892	1.57596831786423e-53	1.01831341535054e-51
ENSMUSG00000037681.13	147.595235182593	3.86004088952257	0.250620961689234	15.4019075798973	1.58911406125879e-53	1.02294737108775e-51
ENSMUSG00000009487.10	981.070640895246	10.2001199043785	0.662481972454927	15.396826371864	1.71901472117374e-53	1.10242281163513e-51
ENSMUSG00000021456.8	147.469630166524	5.04397734202915	0.327862192527814	15.3844433941594	2.08158808184836e-53	1.32996390766751e-51
ENSMUSG00000029053.16	164.011443375781	3.7780560278271	0.246059047542034	15.3542658380879	3.31642657444297e-53	2.11104729495119e-51
ENSMUSG00000030747.5	454.836017711146	2.69494091663443	0.175975779446505	15.3142717998511	6.13956336544902e-53	3.89362012987347e-51
ENSMUSG00000025494.8	328.023047170072	7.76706895139536	0.508080202479343	15.2870923005727	9.32202613257857e-53	5.89007577373221e-51
ENSMUSG00000054499.9	393.574314549345	2.39431707068305	0.156802290222865	15.2696562485151	1.21813510531309e-52	7.66842919421912e-51
ENSMUSG00000035258.15	1083.51345950295	-2.59006440195895	0.16985222941411	-15.248927911592	1.67358464033138e-52	1.04969925994118e-50
ENSMUSG00000050390.12	2335.54466520324	1.8149477340073	0.119090234838313	15.2401054248606	1.91561020805411e-52	1.19711655447119e-50
ENSMUSG00000027315.13	358.507446082598	8.06591220377789	0.529569398973886	15.2310768322466	2.19938937147677e-52	1.36945978937443e-50
ENSMUSG00000070639.5	854.96217990523	1.78844754363176	0.117634100373065	15.2034787358417	3.35330333423005e-52	2.08038452869642e-50
ENSMUSG00000039405.7	3470.93322007332	-1.74421393751651	0.114984738085888	-15.1690908424184	5.66561502097609e-52	3.50225003625175e-50
ENSMUSG00000028370.7	2101.20239129757	-1.87071827728815	0.124069096772598	-15.0780357554865	2.25889772073653e-51	1.39133473640905e-49
ENSMUSG00000021792.15	584.804762039304	2.39589656217574	0.15920860755414	15.0487878700967	3.51617870571744e-51	2.15797591318996e-49
ENSMUSG00000005125.13	1546.18450722992	2.06846024461092	0.137629449485415	15.0291979830241	4.72694119951159e-51	2.89069336282989e-49
ENSMUSG00000050359.7	197.419322103488	6.49634468931966	0.433666056869059	14.9800626228886	9.91235980950489e-51	6.04018992947161e-49
ENSMUSG00000048826.7	148.08834184246	4.94733321410601	0.330446812623463	14.9716475544989	1.12499343738046e-50	6.83094419442041e-49
ENSMUSG00000021676.10	372.828533313927	2.18706783171334	0.14608328195466	14.9713766178401	1.12958631467656e-50	6.83459592445466e-49
ENSMUSG00000076441.9	1817.99941165049	-1.32359400443956	0.0884305409605772	-14.9676117556447	1.19537370618686e-50	7.20717745459072e-49
ENSMUSG00000018470.8	193.383979308321	3.60813499201818	0.241480387280505	14.9417310144817	1.76334453890364e-50	1.05942977332095e-48
ENSMUSG00000079259.2	162.383290310438	5.5786673223846	0.373413291845509	14.9396592039167	1.81903120679131e-50	1.08906543195411e-48
ENSMUSG00000025232.8	2514.58505753655	-1.21400247900685	0.0813004620169674	-14.9322949573582	2.03152146609652e-50	1.21204676181082e-48
ENSMUSG00000020589.17	731.881954742482	2.62703026129806	0.176118470394562	14.9162677566565	2.58323870427936e-50	1.53586098379776e-48
ENSMUSG00000070000.13	151.866489922846	4.78470001732869	0.322574540571632	14.8328507539676	8.98353568814933e-50	5.32266718298204e-48
ENSMUSG00000027401.9	363.972812777075	8.27939687421586	0.559759877123082	14.790979512087	1.67498361748344e-49	9.88991189040306e-48
ENSMUSG00000059336.14	551.56106507094	2.08414476429537	0.141391015187328	14.7402913935804	3.55248628152541e-49	2.09035129204672e-47
ENSMUSG00000022602.14	576.457593000399	2.17407204135615	0.147537109000855	14.7357641482833	3.79876039634253e-49	2.22760870775935e-47
ENSMUSG00000035246.16	310.74688071981	2.23208448768109	0.151904893247857	14.6939604113943	7.04717128137125e-49	4.11838613825665e-47
ENSMUSG00000070643.11	190.098483353791	2.84751082499799	0.194412111093811	14.646776936772	1.41259325635418e-48	8.22715453352128e-47
ENSMUSG00000003644.17	406.479336638156	2.29283157313946	0.156604713305223	14.64088484151	1.54050262473717e-48	8.94170387911004e-47
ENSMUSG00000062380.4	967.369464405538	2.21027657193256	0.151481100284268	14.5911045522166	3.19974750920793e-48	1.85098907432998e-46
ENSMUSG00000040687.16	368.934798643829	1.97024812238504	0.135601732549142	14.5296677656462	7.86007222944252e-48	4.5315830567254e-46
ENSMUSG00000037995.15	162.531803325826	3.83573164128714	0.264054031733805	14.5263134825147	8.25447548444028e-48	4.74299945369365e-46
ENSMUSG00000019590.16	226.641378504517	2.95048249940279	0.203382450850338	14.5070653198783	1.09297537575873e-47	6.2592031301394e-46
ENSMUSG00000049709.4	301.025857891932	7.80896536093545	0.538945932139931	14.4893298107461	1.41516837096887e-47	8.07730933869998e-46
ENSMUSG00000020333.17	170.006454086312	5.88402610725585	0.407230938102547	14.4488680910932	2.5483942778774e-47	1.44970615349152e-45
ENSMUSG00000051048.17	1331.0243031083	-1.56463835910852	0.108415472367602	-14.4318732828404	3.261022074805e-47	1.84895632406907e-45
ENSMUSG00000050240.16	230.690756344378	2.53621355001361	0.175910433029005	14.4176414459478	4.00806596774648e-47	2.26502024969383e-45
ENSMUSG00000020892.10	130.091144206531	3.93151941236607	0.273749342836454	14.3617492251474	8.99283723845061e-47	5.06527473796019e-45
ENSMUSG00000041147.10	472.316121810421	2.02221735534789	0.140835496382249	14.3587192667627	9.3947244991398e-47	5.27429074094331e-45
ENSMUSG00000036356.15	921.558600242537	-1.6774288964721	0.117013182989496	-14.3353838739919	1.31517318962121e-46	7.35938252479869e-45
ENSMUSG00000020467.15	8687.65703668268	-1.48685200820684	0.103857079560155	-14.316327923949	1.73027209337482e-46	9.65063487128892e-45
ENSMUSG00000040943.12	1574.2408830231	1.73323348543799	0.121294875166622	14.2894205798643	2.54719901813818e-46	1.41609379180455e-44
ENSMUSG00000073802.5	1036.56818772664	-1.48682280827393	0.10413621085418	-14.277673405612	3.01500112159073e-46	1.67073994190932e-44
ENSMUSG00000034203.8	417.359124835205	2.12202428014447	0.148783666779388	14.2624814005354	3.74883711074013e-46	2.07068831765172e-44
ENSMUSG00000026288.14	147.577104926586	5.76508279439054	0.404574007510666	14.2497607047545	4.49819943813586e-46	2.47374911952605e-44
ENSMUSG00000031150.13	281.549317938167	2.60514892131379	0.182822377829158	14.2496173184457	4.50744452077397e-46	2.47374911952605e-44
ENSMUSG00000025227.14	141.9371652963	3.67606355737552	0.258064004117775	14.2447745470842	4.83104558383583e-46	2.64287519271633e-44
ENSMUSG00000025025.14	774.197443416436	1.70489401455741	0.1197205529269	14.240612600565	5.12755867404038e-46	2.79615245782145e-44
ENSMUSG00000037362.8	985.047384211008	-1.78892707144305	0.125641006934752	-14.238401259965	5.29240013407076e-46	2.8768815077998e-44
ENSMUSG00000047139.9	4071.92075218897	1.6773064850546	0.1180591869962	14.2073355554159	8.2505380097916e-46	4.47069501081208e-44
ENSMUSG00000037031.10	602.429069113814	1.8818178096314	0.132478238726192	14.2047314919454	8.56302365210205e-46	4.62538340678055e-44
ENSMUSG00000037580.10	296.135248377436	2.34400556645265	0.165213853122693	14.187705946861	1.09171986624413e-45	5.87846517915037e-44
ENSMUSG00000030060.14	526.211289480163	1.77793669821753	0.125469665575301	14.1702513517141	1.39998526352173e-45	7.5147171370792e-44
ENSMUSG00000044224.16	738.553704379846	2.04316034268071	0.144537425667083	14.1358567391866	2.28338052585353e-45	1.22182264825594e-43
ENSMUSG00000027358.6	151.51428344198	3.12985746241525	0.221981374464717	14.0996399808883	3.81712044893325e-45	2.03615431299327e-43
ENSMUSG00000020140.15	300.845091483128	-2.80258433927468	0.19891307377332	-14.0894928931041	4.40714897358998e-45	2.34359043089383e-43
ENSMUSG00000032013.6	135.83081933903	5.64372803064819	0.401085884730054	14.0711210379458	5.71561154014963e-45	3.02998193194991e-43
ENSMUSG00000020023.18	814.067728712955	1.71556686686171	0.121963519438662	14.0662295968304	6.12489522427876e-45	3.2369315100409e-43
ENSMUSG00000053198.14	500.702788348917	1.94847103789018	0.138797434076708	14.0382352948494	9.09492499447075e-45	4.79176617477916e-43
ENSMUSG00000019564.12	346.019319872104	2.07389174240811	0.147822856940383	14.0295742169596	1.02766707170714e-44	5.39777400884703e-43
ENSMUSG00000017146.12	469.140792138935	2.03380554821644	0.145076234260635	14.0188746873774	1.19494388102887e-44	6.25719390668423e-43
ENSMUSG00000019848.14	129.335834600954	5.24331678635768	0.374132164608312	14.0146110983188	1.26891475591832e-44	6.6242766358504e-43
ENSMUSG00000015134.15	137.645527657234	4.0482772788872	0.288901604170449	14.0126507449185	1.30443784862882e-44	6.78902409789401e-43
ENSMUSG00000047759.6	164.202661535212	3.34589556054485	0.239127995028165	13.9920696451738	1.74265769500976e-44	9.04228112474309e-43
ENSMUSG00000049404.7	258.526828828439	-2.38453319943564	0.170512037441352	-13.9845446410539	1.93712712924629e-44	1.00209751764605e-42
ENSMUSG00000030592.18	141.324549862316	5.53063847542151	0.395820738809657	13.9725838824254	2.29159333604123e-44	1.18189616545283e-42
ENSMUSG00000074793.10	562.646901786415	2.02657949743109	0.145149395544919	13.9620250557911	2.65773461316286e-44	1.36661831174738e-42
ENSMUSG00000027395.15	650.282613672662	1.53015019387452	0.109682400429732	13.9507358325442	3.11376186616335e-44	1.5963157016262e-42
ENSMUSG00000015568.16	301.960599147317	-2.4973622863926	0.179113141223067	-13.9429316539226	3.47373066356588e-44	1.77554298961906e-42
ENSMUSG00000041718.16	568.050445035252	2.12255776515554	0.152305395456748	13.9361954892682	3.81754185192912e-44	1.94546931936257e-42
ENSMUSG00000001918.17	1425.48694544054	1.64436505938291	0.118517146735966	13.8744907776615	9.04330443662349e-44	4.59491103466778e-42
ENSMUSG00000041559.7	2742.58591260946	-2.34174135427371	0.168829312973589	-13.8704666448536	9.56524752186249e-44	4.84573175493643e-42
ENSMUSG00000032584.12	126.030392964622	3.82144701813087	0.275846275843473	13.8535385567406	1.21096478337369e-43	6.11662241466303e-42
ENSMUSG00000074818.13	283.111227463779	2.11058551513026	0.152701243298257	13.8216655578098	1.88653755600255e-43	9.50093605042109e-42
